URL,Surface
https://airportdatabase.net/united-states/kalaupapa-airport-lup_21732.html,3
https://airportdatabase.net/united-states/kaneohe-bay-mcas-marion-e-carl-field-airport_5452.html,3
https://airportdatabase.net/united-states/kapalua-airport-jhm_5446.html,3
https://airportdatabase.net/united-states/kona-international-at-keahole-airport-koa_5448.html,3
https://airportdatabase.net/united-states/kure-airport_6494.html,2
https://airportdatabase.net/united-states/lanai-airport-lny_5454.html,3
https://airportdatabase.net/united-states/lihue-airport-lih_5449.html,3
https://airportdatabase.net/united-states/molokai-airport-mkk_5450.html,3
https://airportdatabase.net/united-states/pahala-airstrip_17637.html,1
https://airportdatabase.net/united-states/panda-airport_17645.html,1
https://airportdatabase.net/united-states/port-allen-airport_24070.html,3
https://airportdatabase.net/united-states/princeville-airport_17623.html,3
https://airportdatabase.net/united-states/upolu-airport-upp_5458.html,3
https://airportdatabase.net/united-states/waimea-kohala-airport-mue_5451.html,3
https://airportdatabase.net/united-states/wheeler-army-airfield-hhi_5443.html,3
https://airportdatabase.net/united-states-minor-outlying-islands/johnston-atoll-airport-jon_35152.html,3
https://airportdatabase.net/united-states-minor-outlying-islands/midway-eastern-island-airfield_41499.html,3
https://airportdatabase.net/united-states-minor-outlying-islands/palmyra-cooper-airport_6493.html,3
https://airportdatabase.net/united-states-minor-outlying-islands/wake-island-airfield-awk_5506.html,3
https://airportdatabase.net/vanuatu/anelghowhat-airport-auy_30663.html,1
https://airportdatabase.net/vanuatu/aniwa-airport-awd_30665.html,1
https://airportdatabase.net/vanuatu/craig-cove-airport-ccv_30817.html,1
https://airportdatabase.net/vanuatu/dillons-bay-airport-dly_30926.html,1
https://airportdatabase.net/vanuatu/futuna-airport-fta_31209.html,1
https://airportdatabase.net/vanuatu/gaua-island-airport-zgu_35158.html,1
https://airportdatabase.net/vanuatu/ipota-airport-ipa_31682.html,1
https://airportdatabase.net/vanuatu/lamap-airport-lpm_31847.html,1
https://airportdatabase.net/vanuatu/lamen-bay-airport-lnb_31835.html,1
https://airportdatabase.net/vanuatu/longana-airport-lod_31841.html,2
https://airportdatabase.net/vanuatu/lonorore-airport-lne_31836.html,3
https://airportdatabase.net/vanuatu/mota-lava-airport-mtv_31964.html,1
https://airportdatabase.net/vanuatu/naone-airport-mwf_35159.html,1
https://airportdatabase.net/vanuatu/norsup-airport-nus_32056.html,1
https://airportdatabase.net/vanuatu/north-west-santo-airport-olj_35160.html,1
https://airportdatabase.net/vanuatu/port-vila-bauerfield-airport-vli_5011.html,3
https://airportdatabase.net/vanuatu/quion-hill-airport-uiq_32526.html,2
https://airportdatabase.net/vanuatu/redcliffe-airport-rcl_32200.html,1
https://airportdatabase.net/vanuatu/sangafa-airport-eae_30961.html,1
https://airportdatabase.net/vanuatu/santo-pekoa-international-airport-son_5010.html,3
https://airportdatabase.net/vanuatu/sara-airport-ssr_35161.html,1
https://airportdatabase.net/vanuatu/sola-airport-slh_32323.html,1
https://airportdatabase.net/vanuatu/southwest-bay-airport-swj_35162.html,1
https://airportdatabase.net/vanuatu/tanna-airport-tah_5012.html,3
https://airportdatabase.net/vanuatu/tavie-airport-pbj_35163.html,1
https://airportdatabase.net/vanuatu/tongoa-island-airport-tgh_32437.html,1
https://airportdatabase.net/vanuatu/torres-airstrip-toh_32469.html,1
https://airportdatabase.net/vanuatu/ulei-airport-ulb_35164.html,1
https://airportdatabase.net/vanuatu/valesdir-airport-vls_32583.html,1
https://airportdatabase.net/vanuatu/walaha-airport-wlh_32658.html,1
